year,month,ff4_hf,sp500_hf,gs1,logsp500,us_rgdp,us_gdpdef,ebpnew
2007,10,0.05345248,-0.41526,2.210000697212381,734.5623038197803,512.3591434587892,446.95566271592446,1.95
2007,11,0.0,0.0,1.9514439181599972,730.0540333932927,512.1819989165084,447.4845076311854,2.25
2007,12,0.0378258,-1.76769,1.7128871391076128,729.1928651622679,512.289977297757,447.71549797654586,2.55
2008,2,0.0,0.0,0.4643303600552282,719.3385247307787,510.89921828625125,448.1668329000747,3.08
2008,3,0.1542557,0.47764,0.10577358100284373,718.7430381032002,511.0449232336514,448.45268134657476,3.38
2008,4,-0.07965366,0.16293,-0.21278319804954027,723.388853780817,511.31242033898207,448.6375388673455,3.29
2008,5,0.0,0.0,-0.5013399771019245,724.4513189080511,511.18855126407146,449.065679919933,3.05
2008,6,-0.05339118,0.03392,-0.46989675615430837,715.4615356913663,512.0406254894075,449.7885598267991,2.97
2008,7,0.0,0.0,-0.44845353520669295,714.4722836889417,511.1432184915431,450.2528194016212,3.15
2008,8,-0.03600638,0.13432,-0.4470103142590771,715.6800467819,510.85497561850923,450.1718957591886,3.26
2008,9,0.10555427,-0.62947,-0.625567093311461,706.1677361254394,510.03367064854643,450.2550355663266,3.62
2008,11,-0.09246889,1.64061,-2.0341238723638453,679.8163602352042,511.1555911425641,448.40528477178276,5.68
2008,12,-0.24761027,1.59331,-2.2526806514162296,680.5944012835452,509.8614751258989,447.84498312088556,6.01
2009,1,-0.01051577,-0.1973,-2.251237430468614,671.6473700816672,510.2034223515318,447.8563334721912,5.62
2009,2,0.0,0.0,-2.169794209520998,660.0006544380042,509.75999173739694,448.035498249613,5.21
2009,3,-0.06080585,1.80819,-2.198350988573382,668.1983276314236,509.35579274464783,447.92554273084073,5.6
2009,4,0.01684608,0.62292,-2.2169077676257665,677.1706434518861,509.15392528838083,448.0683480865088,5.46
2009,5,0.0,0.0,-2.1754645466781506,682.3394930364063,509.1712529918783,448.172490000586,4.77
2009,6,0.03844336,-0.6802,-2.1340213257305347,682.3612510869708,508.77289308529373,448.76471165375665,3.78
2009,7,0.0,0.0,-2.1725781047829194,689.5176496775277,508.5573376554311,448.7759580970807,3.53
2009,8,-0.01414656,-0.26438,-2.1611348838353037,692.8145968629872,508.9901948997915,449.065679919933,2.99
2009,9,-0.08797793,0.52867,-2.159691662887688,696.3284588774617,508.8935959016314,449.22702087726407,2.91
2009,10,0.0,0.0,-2.178248441940072,694.3315454380688,509.9099441791883,449.6058197904312,2.9
2009,11,-0.0248939,0.08621,-2.166805220992456,699.9057437388923,509.4683180072263,449.855332590445,2.92
2009,12,0.00162264,-0.05211,-2.1553620000448404,701.6699365971316,508.93047445437423,449.913166275729,2.78
2010,1,0.02768005,0.09656,-2.153918779097225,697.9052160864171,509.4777363493904,450.13196408618643,2.52
2010,2,0.0,0.0,-2.122475558149609,700.7148022860172,509.66993236791484,450.129745192305,2.65
2010,3,-0.0358241,0.19305,-2.081032337201993,706.424607574157,510.31391617336163,450.27054734422904,2.54
2010,4,-0.00672185,0.16698,-2.0295891162543773,707.8931624671094,510.89552710222443,450.32481962627077,2.4
